attack_family,synthetic_to_authentic_ratio,pipeline,metric,scope,run_count,course_count,mean_paired_delta,bootstrap_ci95_lower,bootstrap_ci95_upper
targeted_suppression,0.5,evidence_constrained,cror,available_cohort,48,16,0.044444444444444446,-0.08333333333333333,0.14583333333333331
targeted_suppression,0.5,evidence_constrained,cror,available_strict,15,5,0.06666666666666667,0.0,0.19999999999999998
targeted_suppression,0.5,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.07088888888888888,-0.2844444444444444,0.1751666666666664
targeted_suppression,0.5,evidence_constrained,output_specificity_proxy,available_strict,24,8,-0.21874999999999997,-0.6046874999999999,0.12500000000000003
targeted_suppression,1.0,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.37044444444444447,-0.4977833333333333,-0.24400000000000002
targeted_suppression,1.0,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.5645833333333333,-0.7395833333333333,-0.3645833333333333
targeted_suppression,1.0,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.340625,0.15828124999999998,0.5208854166666664
targeted_suppression,1.0,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.2833333333333333,-0.06666666666666667,0.6
targeted_suppression,1.0,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.6986666666666667,-0.9780333333333333,-0.4486555555555556
targeted_suppression,1.0,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-1.15,-1.5458333333333334,-0.7832812500000003
targeted_suppression,1.0,direct,asrr,available_cohort,75,25,-0.010666666666666666,-0.09602222222222222,0.06844444444444445
targeted_suppression,1.0,direct,asrr,available_strict,24,8,-0.025,-0.16666666666666666,0.11666666666666665
targeted_suppression,1.0,direct,cror,available_cohort,48,16,0.023611111111111114,-0.08402777777777777,0.162517361111111
targeted_suppression,1.0,direct,cror,available_strict,15,5,-0.03333333333333333,-0.09999999999999999,0.0
targeted_suppression,1.0,direct,output_specificity_proxy,available_cohort,75,25,0.04466666666666667,-0.1542277777777778,0.23626666666666643
targeted_suppression,1.0,direct,output_specificity_proxy,available_strict,24,8,0.0020833333333333537,-0.3833333333333333,0.3458333333333333
targeted_suppression,1.0,evidence_constrained,asrr,available_cohort,75,25,-0.04111111111111111,-0.1516111111111111,0.08267777777777771
targeted_suppression,1.0,evidence_constrained,asrr,available_strict,24,8,-0.027083333333333334,-0.30416666666666664,0.3125
targeted_suppression,1.0,evidence_constrained,cror,available_cohort,48,16,0.0923611111111111,-0.020156249999999997,0.23196180555555543
targeted_suppression,1.0,evidence_constrained,cror,available_strict,15,5,0.09999999999999999,0.0,0.2333333333333333
targeted_suppression,1.0,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.08999999999999998,-0.3293555555555555,0.17756111111111111
targeted_suppression,1.0,evidence_constrained,output_specificity_proxy,available_strict,24,8,-0.14791666666666664,-0.7083854166666665,0.5604687499999997
